s_no,source_path,audience,domain,layer,target_path,file_header,docstring,existing_hoc_path,auto_status,audit_status,audit_notes,action
99,app/api/legacy_routes.py,DEPRECATED,deprecated,N/A,,"""""""M29 Category 7: Legacy Route Handlers\n\nThis module returns 410 Gone for deprecated routes that have been\npermanently removed from the API. This prevents:\n1. Confusion when legacy paths silently fail\n2. Clients relying on deprecated endpoints\n3. Security issues from undocumented paths\n\nForbidden paths return 410 Gone with explanatory message.\nThese are NOT redirects (301/302) - the old paths are dead.\n\nPIN-153: M29 Category 7 - Redirect Expiry & Cleanup\n""""""\n\nfrom fastapi import APIRouter",M29 Category 7: Legacy Route Handlers\n\nThis module returns 410 Gone for deprecated routes that have been\npermanently removed from the API. This prevents:\n1. Confusion when legacy paths silently fail\n2. Clients relying on deprecated endpoints\n3. Security issues from undocumented paths\n\nForbidden paths return 410 Gone with explanatory message.\nThese are NOT redirects (301/302) - the old paths are dead.\n\nPIN-153: M29 Category 7 - Redirect Expiry & Cleanup\n,,DEPRECATED_DUPLICATE,ITERATION_1,Deprecated duplicate file,DELETE
100,app/api/lifecycle.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/lifecycle.py,"# Layer: L2 — Product APIs\n# AUDIENCE: CUSTOMER\n# PHASE: W4\n# Product: system-wide (NOT console-only - SDK users call this)\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Unified LIFECYCLE facade - L2 API for lifecycle operations\n# Callers: Console, SDK, external systems\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: GAP-131 to GAP-136 (Lifecycle APIs)\n# GOVERNANCE NOTE:\n# This is the ONE facade for LIFECYCLE domain.\n# All lifecycle flows through this API.",\nLifecycle API (L2)\n\nProvides lifecycle operations:\n- POST /api/v1/lifecycle/agents (create agent)\n- GET /api/v1/lifecycle/agents (list agents)\n- GET /api/v1/lifecycle/agents/{id} (get agent)\n- POST /api/v1/lifecycle/agents/{id}/start (start agent)\n- POST /api/v1/lifecycle/agents/{id}/stop (stop agent)\n- POST /api/v1/lifecycle/agents/{id}/terminate (terminate agent)\n- POST /api/v1/lifecycle/runs (create run)\n- GET /api/v1/lifecycle/runs (list runs)\n- GET /api/v1/lifecycle/runs/{id} (get run)\n- P,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
101,app/api/limits/__init__.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/__init__.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limits API package (PIN-LIM)\n# Callers: main.py router registration\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: LIMITS_MANAGEMENT_AUDIT.md\n\n""""""\nLimits API Package\n\nProvides endpoints for:",\nLimits API Package\n\nProvides endpoints for:\n- Limit simulation (pre-execution checks)\n- Limit overrides (temporary increases)\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir,TRANSFER
102,app/api/limits/override.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/override.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limit override endpoint (PIN-LIM-05)\n# Callers: Customer Console, Ops Console\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-LIM-05\n\n""""""\nLimit Override API (PIN-LIM-05)\n\nTemporary limit override request endpoints.","\nLimit Override API (PIN-LIM-05)\n\nTemporary limit override request endpoints.\n\nAllows authorized users to request temporary increases to limits,\nwith approval workflow and automatic expiry.\n\nEndpoints:\n    POST /api/v1/limits/overrides         → Request new override\n    GET  /api/v1/limits/overrides         → List overrides for tenant\n    GET  /api/v1/limits/overrides/{id}    → Get specific override\n    DELETE /api/v1/limits/overrides/{id}  → Cancel override\n",,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir,TRANSFER
103,app/api/limits/simulate.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/simulate.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Limit simulation endpoint (PIN-LIM-04)\n# Callers: SDK, Worker runtime, Customer Console\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-LIM-04\n\n""""""\nLimit Simulation API (PIN-LIM-04)\n\nPre-execution limit check endpoint.",\nLimit Simulation API (PIN-LIM-04)\n\nPre-execution limit check endpoint.\n\nAllows callers to test whether an execution would be permitted\nbefore actually running it.\n\nEndpoint:\n    POST /api/v1/limits/simulate\n\nReturns:\n    - decision: ALLOW | BLOCK | WARN\n    - blocking_limit_id (if blocked)\n    - headroom (remaining capacity)\n    - warnings (soft limit warnings)\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir,TRANSFER
104,app/api/logs.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/logs.py,"# Layer: L2 — Product APIs\n# Product: ai-console (Customer Console)\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async (request-response)\n# Role: Unified LOGS domain facade - LOGS Domain V2 Implementation\n# Callers: Customer Console frontend, SDSR validation (same API)\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: LOGS_DOMAIN_V2_CONTRACT.md\n#\n# GOVERNANCE NOTE:\n# This is the ONE facade for LOGS domain.\n# All log data (audit, LLM runs, system) flows through this API.\n# SDSR tests this same API - no separate SDSR endpoints.","\nUnified Logs API (L2) - LOGS Domain V2\n\nCustomer-facing endpoints for viewing logs: audit ledger, LLM run records, and system records.\nAll requests are tenant-scoped via auth_context.\n\nTopics & O-Levels (per LOGS_DOMAIN_V2_CONTRACT.md):\n\nLLM_RUNS:\n- GET /logs/llm-runs                          → List runs\n- GET /logs/llm-runs/{run_id}/envelope        → O1 canonical record\n- GET /logs/llm-runs/{run_id}/trace           → O2 step-by-step trace\n- GET /logs/llm-runs/{run_id}/governance      → O3 poli",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
105,app/api/memory_pins.py,CUSTOMER,account,L2,app/houseofcards/api/customer/account/memory_pins.py,"""""""\nMemory Pins API - M7 Implementation\n\nProvides REST API for managing memory pins (structured key-value storage).\n\nFeatures:\n- Tenant-isolated storage\n- JSONB values for flexible schema\n- Optional TTL for expiring entries\n- RBAC enforcement (when enabled)\n- Prometheus metrics\n\nEndpoints:\n- POST /api/v1/memory/pins - Create or upsert a pin\n- GET /api/v1/memory/pins/{key} - Get a pin by key",\nMemory Pins API - M7 Implementation\n\nProvides REST API for managing memory pins (structured key-value storage).\n\nFeatures:\n- Tenant-isolated storage\n- JSONB values for flexible schema\n- Optional TTL for expiring entries\n- RBAC enforcement (when enabled)\n- Prometheus metrics\n\nEndpoints:\n- POST /api/v1/memory/pins - Create or upsert a pin\n- GET /api/v1/memory/pins/{key} - Get a pin by key\n- GET /api/v1/memory/pins - List pins for tenant\n- DELETE /api/v1/memory/pins/{key} - Delete a pin\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
106,app/api/middleware/__init__.py,INTERNAL,logs,L2,app/houseofcards/api/internal/logs/__init__.py,"# Layer: L3 — Boundary Adapters\n# Product: system-wide\n# Temporal:\n#   Trigger: request\n#   Execution: sync\n# Role: Runtime gate middleware exports\n# Reference: PIN-401 Track A (Production Wiring)\n\n""""""\nRuntime Gate Middleware\n\nTrack A production wiring - enforcement of Phase 6-9 at request boundaries.\n\nGates enforce existing provider decisions without adding new logic:\n- Lifecycle Gate: Blocks SDK execution for non-ACTIVE tenants",\nRuntime Gate Middleware\n\nTrack A production wiring - enforcement of Phase 6-9 at request boundaries.\n\nGates enforce existing provider decisions without adding new logic:\n- Lifecycle Gate: Blocks SDK execution for non-ACTIVE tenants\n- Protection Gate: Applies rate limits and abuse protection\n- Billing Gate: Enforces plan limits at execution boundaries\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir,TRANSFER
107,app/api/middleware/billing_gate.py,INTERNAL,policies,L2,app/houseofcards/api/internal/policies/billing_gate.py,"# Layer: L3 — Boundary Adapters\n# Product: system-wide\n# Temporal:\n#   Trigger: request\n#   Execution: sync\n# Role: Billing enforcement gate\n# Callers: FastAPI middleware, route dependencies\n# Allowed Imports: L4 (billing provider, state, limits)\n# Forbidden Imports: L1, L5, L6\n# Reference: PIN-401 Track A (Production Wiring)\n\n""""""\nBilling Gate Middleware\n\nEnforces billing state and limits at request boundaries.",\nBilling Gate Middleware\n\nEnforces billing state and limits at request boundaries.\n\nDESIGN RULES:\n- Pure wiring - no new billing logic\n- Calls existing provider methods\n- Respects BILLING-001 (never blocks onboarding)\n- Respects BILLING-003 (doesn't affect roles)\n\nENFORCEMENT SURFACE:\n- SDK execution paths (usage counting)\n- Resource creation endpoints\n\nEXEMPT PATHS:\n- Health/metrics\n- Auth endpoints\n- Founder endpoints\n- Onboarding endpoints (BILLING-001)\n- Docs\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir,TRANSFER
108,app/api/middleware/lifecycle_gate.py,INTERNAL,account,L4,app/houseofcards/internal/account/engines/lifecycle_gate.py,"# Layer: L3 — Boundary Adapters\n# Product: system-wide\n# Temporal:\n#   Trigger: request\n#   Execution: sync\n# Role: Lifecycle enforcement gate\n# Callers: FastAPI middleware, route dependencies\n# Allowed Imports: L4 (lifecycle_provider, tenant_lifecycle)\n# Forbidden Imports: L1, L5, L6\n# Reference: PIN-401 Track A (Production Wiring)\n\n""""""\nLifecycle Gate Middleware\n\nEnforces TenantLifecycleState at request boundaries.","\nLifecycle Gate Middleware\n\nEnforces TenantLifecycleState at request boundaries.\n\nDESIGN RULES:\n- Pure wiring - no new states or logic\n- Calls existing provider methods\n- Non-blocking for observability (OBSERVE-004)\n- Respects OFFBOARD invariants\n\nENFORCEMENT SURFACE:\n- SDK execution paths (/api/v1/runs, /api/v1/runtime/*)\n- Write operations (POST, PUT, PATCH, DELETE)\n- Token refresh endpoints\n\nEXEMPT PATHS:\n- Health/metrics\n- Auth endpoints\n- Founder endpoints (self-service)\n- Docs\n",,NEEDS_CLASSIFICATION,ITERATION_1,Lifecycle management,TRANSFER
109,app/api/middleware/protection_gate.py,INTERNAL,general,L2,app/houseofcards/api/internal/general/protection_gate.py,"# Layer: L3 — Boundary Adapters\n# Product: system-wide\n# Temporal:\n#   Trigger: request\n#   Execution: sync\n# Role: Protection enforcement gate\n# Callers: FastAPI middleware, route dependencies\n# Allowed Imports: L4 (protection provider, decisions)\n# Forbidden Imports: L1, L5, L6\n# Reference: PIN-401 Track A (Production Wiring)\n\n""""""\nProtection Gate Middleware\n\nApplies AbuseProtectionProvider decisions at request boundaries.",\nProtection Gate Middleware\n\nApplies AbuseProtectionProvider decisions at request boundaries.\n\nDESIGN RULES:\n- Pure wiring - no new protection logic\n- Calls existing provider.check_all()\n- Non-blocking for anomaly signals (ABUSE-003)\n- Respects all ABUSE invariants\n\nENFORCEMENT SURFACE:\n- SDK execution paths\n- Runtime endpoints\n- Write operations\n\nEXEMPT PATHS:\n- Health/metrics\n- Auth endpoints\n- Founder endpoints\n- Docs\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route in subdir; Domain uncertain,TRANSFER
110,app/api/monitors.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/monitors.py,"# Layer: L2 — Product APIs\n# AUDIENCE: CUSTOMER\n# PHASE: W4\n# Product: system-wide (NOT console-only - SDK users call this)\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Unified MONITORS facade - L2 API for monitoring operations\n# Callers: Console, SDK, external systems\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: GAP-120 (Health Check API), GAP-121 (Monitor Configuration API)\n# GOVERNANCE NOTE:\n# This is the ONE facade for MONITORS domain.\n# All monitoring flows through this API.",\nMonitors API (L2)\n\nProvides monitoring operations:\n- POST /api/v1/monitors (create monitor)\n- GET /api/v1/monitors (list monitors)\n- GET /api/v1/monitors/{id} (get monitor)\n- PUT /api/v1/monitors/{id} (update monitor)\n- DELETE /api/v1/monitors/{id} (delete monitor)\n- POST /api/v1/monitors/{id}/check (run health check)\n- GET /api/v1/monitors/{id}/history (check history)\n- GET /api/v1/monitors/status (overall status)\n\nThis is the ONLY facade for monitoring operations.\nAll monitor APIs flow throug,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
111,app/api/notifications.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/notifications.py,"# Layer: L2 — Product APIs\n# Product: system-wide (NOT console-only - SDK users call this)\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Unified NOTIFICATIONS facade - L2 API for notification operations\n# Callers: Console, SDK, external systems\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: GAP-109 (Notification API)\n# GOVERNANCE NOTE:\n# This is the ONE facade for NOTIFICATIONS domain.\n# All notification flows through this API.\n# SDSR tests this same API - no separate SDSR endpoints.\n",\nNotifications API (L2)\n\nProvides notification operations:\n- POST /api/v1/notifications (send notification)\n- GET /api/v1/notifications (list notifications)\n- GET /api/v1/notifications/{id} (get notification)\n- POST /api/v1/notifications/{id}/read (mark as read)\n- GET /api/v1/notifications/channels (list channels)\n- GET /api/v1/notifications/preferences (get preferences)\n- PUT /api/v1/notifications/preferences (update preferences)\n\nThis is the ONLY facade for notification operations.\nAll notific,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
112,app/api/onboarding.py,CUSTOMER,agent,L2,app/houseofcards/api/customer/agent/onboarding.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async\n# Role: Onboarding status and progression endpoints\n# Callers: Console UI, SDK clients\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-399 (Onboarding State Machine v1)\n\n""""""\nOnboarding Status API\n\nPIN-399: Provides deterministic onboarding status for UI consumption.","\nOnboarding Status API\n\nPIN-399: Provides deterministic onboarding status for UI consumption.\n\nThis API surfaces:\n1. Current onboarding state\n2. Next required action (action_id only - console-agnostic)\n3. Blocked capabilities at current state (not routes)\n\nDESIGN INVARIANTS:\n- State is the sole authority (ONBOARD-001)\n- Instructions are deterministic, not guessed\n- No bypass, retry, or skip options exposed\n- Backend emits capabilities, consoles map to routes (CONSOLE-001)\n- No progress percentag",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
113,app/api/ops.py,FOUNDER,incidents,L2,app/houseofcards/api/founder/incidents/ops.py,"# Layer: L2 — Product APIs\n# AUDIENCE: INTERNAL\n# Role: Ops Console API - Founder Intelligence System for behavioral insights\n""""""Ops Console API - Founder Intelligence System\n\nPIN-105: Ops Console - Founder Intelligence System\n\nThis router provides endpoints for the Operator Console (ops.agenticverz.com).\nFocused on BEHAVIORAL TRUTH - answer founder questions without customer input.\n\nModules:\n1. System Pulse     - ""Is my business healthy right now?""\n2. Customer Intel   - ""Who is this customer and are they slipping?""\n2.5 At-Risk         - ""Who should I call today?"" (Phase-2)\n3. Incident Intel   - ""What is breaking and is it systemic?""","Ops Console API - Founder Intelligence System\n\nPIN-105: Ops Console - Founder Intelligence System\n\nThis router provides endpoints for the Operator Console (ops.agenticverz.com).\nFocused on BEHAVIORAL TRUTH - answer founder questions without customer input.\n\nModules:\n1. System Pulse     - ""Is my business healthy right now?""\n2. Customer Intel   - ""Who is this customer and are they slipping?""\n2.5 At-Risk         - ""Who should I call today?"" (Phase-2)\n3. Incident Intel   - ""What is breaking and is i",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
114,app/api/overview.py,CUSTOMER,overview,L2,app/houseofcards/api/customer/overview/overview.py,"# Layer: L2 — Product APIs\n# AUDIENCE: CUSTOMER\n# Product: ai-console (Customer Console)\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async (request-response)\n# Role: Unified OVERVIEW domain facade - customer-only production API\n# Callers: Customer Console frontend, SDSR validation (same API)\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: OVERVIEW Domain - One Facade Architecture, PIN-413\n#\n# GOVERNANCE NOTE:\n# This is the ONE facade for OVERVIEW domain.\n# All overview data flows through this API.","\nUnified Overview API (L2)\n\nCustomer-facing endpoints for system overview and health.\nAll requests are tenant-scoped via auth_context.\n\nEndpoints:\n- GET /api/v1/overview/highlights      → O1 system pulse & domain counts (Activity, Incidents, Policies)\n- GET /api/v1/overview/decisions       → O2 pending decisions queue\n- GET /api/v1/overview/decisions/count → O2 decisions count summary\n- GET /api/v1/overview/costs           → O2 cost intelligence summary\n- GET /api/v1/overview/recovery-stats  → O",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
115,app/api/platform.py,CUSTOMER,agent,L2,app/houseofcards/api/customer/agent/platform.py,"# Layer: L2 — Product APIs\n# Product: founder-console (fops.agenticverz.com)\n# Temporal:\n#   Trigger: api\n#   Execution: sync\n# Role: Platform health and eligibility endpoints (Founder-only)\n# Callers: Founder Console (frontend)\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-284 (Platform Monitoring System)\n\n""""""\nPlatform Health API (L2)\n\nProvides Founder-only endpoints for platform health monitoring.",\nPlatform Health API (L2)\n\nProvides Founder-only endpoints for platform health monitoring.\n\nEndpoints:\n  GET /platform/health          - System health overview\n  GET /platform/capabilities    - Capability eligibility list\n  GET /platform/domains/{name}  - Domain health detail\n  GET /platform/capabilities/{name} - Capability health detail\n\nAudience: FOUNDER ONLY (Ops Console)\nSecurity: Requires Founder authentication\n\nPIN-284 Rule: Governance > Observability > UI\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
116,app/api/policies.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policies.py,"# Layer: L2 — Product APIs\n# Product: ai-console (Customer Console)\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async (request-response)\n# Role: Unified POLICIES domain facade - customer-only production API\n# Callers: Customer Console frontend, SDSR validation (same API)\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: POLICIES Domain - One Facade Architecture, PIN-412\n#\n# GOVERNANCE NOTE:\n# This is the ONE facade for POLICIES domain.\n# All policy rules and limits data flows through this API.\n# SDSR tests this same API - no separate SDSR endpoints.","\nUnified Policies API (L2)\n\nCustomer-facing endpoints for viewing policy rules and limits.\nAll requests are tenant-scoped via auth_context.\n\nEndpoints:\n- GET /api/v1/policies/rules           → O2 list of policy rules\n- GET /api/v1/policies/rules/{rule_id} → O3 rule detail\n- GET /api/v1/policies/limits          → O2 list of limits\n- GET /api/v1/policies/limits/{limit_id} → O3 limit detail\n\nArchitecture:\n- ONE facade for all POLICIES needs (rules + limits)\n- Queries PolicyRule, PolicyRuleIntegrity",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
117,app/api/policy.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policy.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Policy sandbox evaluation and approval workflow management\n# Authority: WRITE ApprovalRequest, PolicyApprovalLevel records\n# Callers: External clients, SDK, Customer Console\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: M5 Policy System, PIN-158 Tier Gating, PIN-258 Phase F-3\n# Contract: PHASE_F_FIX_DESIGN (F-P-RULE-1 to F-P-RULE-5)\n#\n# GOVERNANCE NOTE (F-P-RULE-1):\n# This L2 module must ONLY call the L3 policy_adapter.",\nPolicy API Endpoints (M5)\n\nProvides:\n1. Policy sandbox evaluation (/api/v1/policy/eval)\n2. Approval workflow endpoints (/api/v1/policy/requests/*)\n3. Webhook callbacks for async approvals\n\nIntegrates with:\n- PolicyEnforcer from workflow/policies.py\n- PolicyApprovalLevel and ApprovalRequest from db.py\n- Workflow metrics for observability\n- CostSim V2 for simulation\n\nNOTE: Policy subsystem MUST use AsyncSession - async endpoints + M17/M19 routing.\n      Do NOT import sync Session from sqlmodel. S,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
118,app/api/policy_layer.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policy_layer.py,"# Layer: L2 — Product APIs\n# Product: system-wide\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Policy Layer API - Constitutional governance for multi-agent systems\n# Callers: Customer Console, SDSR validation, agent runtime\n# Allowed Imports: L3, L4 (via facade), L6 (models only)\n# Forbidden Imports: L4 engine directly (use facade)\n# Reference: API-001 Guardrail (Domain Facade Required), M19 Policy Engine\n#\n# These endpoints allow agents and subsystems to:\n# 1. Evaluate proposed actions against policies\n# 2. Query policy state and violations\n# 3. Simulate policy evaluation for testing",Request to evaluate an action against policies.,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
119,app/api/policy_limits_crud.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policy_limits_crud.py,"# Layer: L2 — Product APIs\n# Product: ai-console (Customer Console)\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async (request-response)\n# Role: Policy limits mutating operations (PIN-LIM-01)\n# Callers: Customer Console frontend, Admin tools\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-LIM-01\n\n""""""\nPolicy Limits CRUD API (PIN-LIM-01)\n\nMutating endpoints for policy limits.",\nPolicy Limits CRUD API (PIN-LIM-01)\n\nMutating endpoints for policy limits.\n\nExtends the read-only policies.py facade with write operations.\n\nEndpoints:\n    POST   /api/v1/policies/limits              → Create limit\n    PUT    /api/v1/policies/limits/{limit_id}   → Update limit\n    DELETE /api/v1/policies/limits/{limit_id}   → Soft-delete limit\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
120,app/api/policy_proposals.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policy_proposals.py,"""""""\nPB-S4 Policy Proposals API\n\nExposes policy_proposals and policy_versions data with human-controlled approval.\n\nPB-S4 Contract:\n- Policies are proposed, never auto-enforced\n- Human approval is mandatory\n- Proposals have provenance to triggering feedback\n- Rejection preserved for audit trail\n\nO1: API endpoint exists ✓\nO2: List visible with pagination ✓\nO3: Detail accessible ✓\nO4: Approve/Reject actions (human-controlled) ✓ (PIN-373)","\nPB-S4 Policy Proposals API\n\nExposes policy_proposals and policy_versions data with human-controlled approval.\n\nPB-S4 Contract:\n- Policies are proposed, never auto-enforced\n- Human approval is mandatory\n- Proposals have provenance to triggering feedback\n- Rejection preserved for audit trail\n\nO1: API endpoint exists ✓\nO2: List visible with pagination ✓\nO3: Detail accessible ✓\nO4: Approve/Reject actions (human-controlled) ✓ (PIN-373)\n",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
121,app/api/policy_rules_crud.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/policy_rules_crud.py,"# Layer: L2 — Product APIs\n# Product: ai-console (Customer Console)\n# Temporal:\n#   Trigger: external (HTTP)\n#   Execution: async (request-response)\n# Role: Policy rules mutating operations (PIN-LIM-02)\n# Callers: Customer Console frontend, Admin tools\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: PIN-LIM-02\n\n""""""\nPolicy Rules CRUD API (PIN-LIM-02)\n\nMutating endpoints for policy rules.",\nPolicy Rules CRUD API (PIN-LIM-02)\n\nMutating endpoints for policy rules.\n\nExtends the read-only policies.py facade with write operations.\n\nEndpoints:\n    POST /api/v1/policies/rules              → Create rule\n    PUT  /api/v1/policies/rules/{rule_id}    → Update rule\n\nRules are never deleted - they are retired with reason.\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
122,app/api/predictions.py,CUSTOMER,analytics,L2,app/houseofcards/api/customer/analytics/predictions.py,"""""""\nPB-S5 Predictions API (READ-ONLY)\n\nExposes prediction_events data for observability without modification.\n\nPB-S5 Contract:\n- Predictions are advisory only\n- Predictions have zero side-effects\n- Predictions never modify execution, scheduling, or history\n- Rule: Advise, don't influence\n\nREAD_ONLY = True\n\nO1: API endpoint exists ✓\nO2: List visible with pagination ✓","\nPB-S5 Predictions API (READ-ONLY)\n\nExposes prediction_events data for observability without modification.\n\nPB-S5 Contract:\n- Predictions are advisory only\n- Predictions have zero side-effects\n- Predictions never modify execution, scheduling, or history\n- Rule: Advise, don't influence\n\nREAD_ONLY = True\n\nO1: API endpoint exists ✓\nO2: List visible with pagination ✓\nO3: Detail accessible ✓\nO4: Execution unchanged ✓ (no POST/PUT/DELETE)\n",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
123,app/api/protection_dependencies.py,CUSTOMER,integrations,L2,app/houseofcards/api/customer/integrations/protection_dependencies.py,"# Layer: L3 — Boundary Adapters\n# Product: system-wide\n# Temporal:\n#   Trigger: request\n#   Execution: sync\n# Role: Phase-7 Protection FastAPI dependencies\n# Callers: API endpoints, middleware\n# Allowed Imports: L4 (protection, billing, auth.onboarding_state)\n# Forbidden Imports: L1, L5, L6\n# Reference: PIN-399 Phase-7 (Abuse & Protection Layer)\n\n""""""\nPhase-7 Protection Dependencies — FastAPI Integration\n\nProvides dependencies for protection checks in API endpoints.","\nPhase-7 Protection Dependencies — FastAPI Integration\n\nProvides dependencies for protection checks in API endpoints.\n\nENFORCEMENT SURFACE:\n    Protection applies to:\n    - SDK endpoints\n    - Runtime execution paths\n    - Background workers\n\n    Protection does NOT apply to:\n    - Onboarding endpoints\n    - Auth endpoints\n    - Founder endpoints\n    - Internal ops endpoints\n\nDESIGN INVARIANTS:\n- ABUSE-001: Protection does not affect onboarding, roles, or billing state\n- ABUSE-002: All enforceme",,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
124,app/api/rate_limits.py,CUSTOMER,policies,L2,app/houseofcards/api/customer/policies/rate_limits.py,"# Layer: L2 — Product APIs\n# AUDIENCE: CUSTOMER\n# PHASE: W4\n# Product: system-wide (NOT console-only - SDK users call this)\n# Temporal:\n#   Trigger: api\n#   Execution: async\n# Role: Unified RATE_LIMITS facade - L2 API for rate limits and quotas\n# Callers: Console, SDK, external systems\n# Allowed Imports: L3, L4, L6\n# Forbidden Imports: L1, L5\n# Reference: GAP-122 (Rate Limits API)\n# GOVERNANCE NOTE:\n# This is the ONE facade for RATE_LIMITS domain (usage quotas).\n# All rate limit flows through this API.",\nRate Limits API (L2) - GAP-122\n\nProvides rate limit and quota operations:\n- GET /api/v1/rate-limits (list rate limits)\n- GET /api/v1/rate-limits/usage (current usage)\n- GET /api/v1/rate-limits/{id} (get rate limit)\n- PUT /api/v1/rate-limits/{id} (update rate limit)\n- POST /api/v1/rate-limits/check (check rate limit)\n- POST /api/v1/rate-limits/{id}/reset (reset usage)\n\nThis is the ONLY facade for rate limit/quota operations.\nDistinct from PIN-LIM policy limits (app/api/limits/).\n,,NEEDS_CLASSIFICATION,ITERATION_1,API route,TRANSFER
